bath,balcony,price,total_sqft_int,bhk,price_per_sqft
2.0,2.0,68.0,1100.0,3.0,6181.818181818182
2.0,2.0,66.85,1820.0,2.0,3673.0769230769224
2.0,2.0,37.0,1731.0,2.0,2137.4927787406123
2.0,1.0,66.0,1299.0,3.0,5080.831408775982
2.0,1.0,65.0,1000.0,2.0,6500.0
2.0,0.0,50.0,1105.0,3.0,4524.886877828054
2.0,2.0,63.0,4000.0,2.0,1575.0
2.0,1.0,56.0,985.0,2.0,5685.279187817259
2.0,2.0,73.0,2940.0,4.0,2482.9931972789113
2.0,1.0,38.33,1549.0,2.0,2474.499677211104
2.0,2.0,55.0,2700.0,1.0,2037.037037037037
4.0,1.5843757375501535,600.0,3300.0,4.0,18181.81818181818
3.0,2.0,415.0,1113.0,3.0,37286.61275831087
3.0,2.0,410.0,1200.0,2.0,34166.666666666664
3.0,3.0,260.0,1410.0,3.0,18439.71631205674
3.0,1.5843757375501535,334.0,1600.0,2.0,20875.0
3.0,0.0,950.0,3080.0,2.0,30844.155844155845
2.0,2.0,170.0,1180.0,1.0,14406.77966101695
3.0,2.0,400.0,1545.0,3.0,25889.967637540452
3.0,3.0,369.0,1187.0,2.0,31086.773378264534
3.0,3.0,350.0,1553.0,2.0,22537.025112685125
3.0,2.0,403.0,1331.0,2.0,30277.986476333583
3.0,1.0,320.0,1200.0,3.0,26666.666666666668
3.0,3.0,330.0,1485.0,4.0,22222.222222222223
3.0,3.0,375.0,1424.0,2.0,26334.26966292135
1.0,0.0,250.0,1788.0,1.0,13982.102908277406
4.0,3.0,340.0,1920.0,3.0,17708.333333333332
4.0,1.0,240.0,1200.0,3.0,20000.0
3.0,3.0,340.0,1108.0,2.0,30685.92057761733
3.0,1.0,372.0,1737.0,2.0,21416.23488773748
3.0,2.0,320.0,1550.0,2.0,20645.16129032258
3.0,3.0,395.0,1150.0,3.0,34347.82608695652
4.0,0.0,650.0,2072.0,4.0,31370.656370656372
2.0,0.0,50.0,1065.0,3.0,4694.835680751174
2.0,2.0,45.12,1180.0,2.0,3823.728813559322
3.0,2.0,85.0,2560.0,3.0,3320.3125
2.0,2.0,68.0,1250.0,2.0,5440.0
2.0,2.0,40.0,1335.0,2.0,2996.2546816479403
2.0,2.0,75.0,3000.0,3.0,2500.0
2.0,2.0,80.0,3000.0,3.0,2666.6666666666665
3.0,1.0,160.0,5230.0,3.0,3059.2734225621416
3.0,1.0,125.0,1135.0,2.0,11013.215859030837
2.0,1.0,93.32,3000.0,2.0,3110.6666666666665
2.0,1.0,93.0,1210.0,3.0,7685.9504132231405
4.0,1.0,145.0,1450.0,3.0,10000.0
2.0,2.0,43.0,870.0,2.0,4942.528735632184
2.0,2.0,48.77,1151.0,2.0,4237.185056472633
2.0,1.0,47.0,1155.0,2.0,4069.2640692640693
2.0,1.0,52.04,1210.0,2.0,4300.826446280992
2.0,2.0,111.0,804.1,1.0,13804.253202338017
1.0,0.0,30.0,2700.0,2.0,1111.111111111111
2.0,2.0,115.0,1300.0,3.0,8846.153846153846
2.0,3.0,65.0,1697.0,2.0,3830.288744843842
2.0,2.0,95.0,1051.0,3.0,9039.010466222646
2.0,1.0,49.3,1260.0,2.0,3912.6984126984125
3.0,2.0,159.0,1190.0,2.0,13361.344537815126
3.0,2.0,142.0,1261.0,2.0,11260.904044409199
2.0,1.0,46.1,1395.0,2.0,3304.6594982078855
2.0,2.0,63.0,1215.0,2.0,5185.185185185185
2.0,1.0,50.0,1215.0,1.0,4115.22633744856
2.0,2.0,115.0,1200.0,2.0,9583.333333333334
2.0,2.0,43.6,1300.0,2.0,3353.846153846154
3.0,2.0,150.0,1370.0,3.0,10948.905109489051
3.0,2.0,114.0,1750.0,4.0,6514.285714285715
2.0,2.0,46.0,3280.0,6.0,1402.439024390244
2.0,1.0,112.0,1635.0,4.0,6850.152905198776
2.0,2.0,115.0,905.0,2.0,12707.182320441989
2.0,2.0,55.0,2800.0,2.0,1964.2857142857142
2.0,2.0,75.0,1000.0,2.0,7500.0
3.0,3.0,100.0,1205.0,3.0,8298.755186721992
2.0,1.5843757375501535,68.0,747.0,2.0,9103.078982597055
4.0,2.0,290.0,2770.0,3.0,10469.314079422382
4.0,3.0,315.0,1400.0,3.0,22500.0
2.0,1.0,70.0,2646.0,3.0,2645.5026455026455
2.0,0.0,37.0,1100.0,2.0,3363.6363636363635
2.0,2.0,50.0,1200.0,2.0,4166.666666666667
3.0,2.0,75.0,4111.0,2.0,1824.3736317197763
2.0,0.0,80.0,1215.0,2.0,6584.3621399176955
3.0,3.0,65.0,1700.0,4.0,3823.529411764706
2.0,1.5843757375501535,40.0,1350.0,1.0,2962.962962962963
2.0,0.0,68.0,1130.0,2.0,6017.699115044248
2.0,1.0,45.5,4428.0,7.0,1027.5519421860886
2.0,2.0,46.8,1521.0,2.0,3076.923076923077
2.0,2.0,51.0,1060.0,2.0,4811.320754716981
2.0,1.0,65.0,3000.0,1.0,2166.6666666666665
3.0,2.0,150.0,1428.0,3.0,10504.20168067227
3.0,2.0,45.0,1200.0,2.0,3750.0
2.0,1.0,78.0,1500.0,2.0,5200.0
2.0,1.0,41.0,1200.0,2.0,3416.6666666666665
1.0,1.0,43.0,1580.0,2.0,2721.518987341772
2.0,1.0,57.0,1314.0,2.0,4337.899543378995
4.0,0.0,88.0,1500.0,3.0,5866.666666666667
3.0,0.0,75.0,1083.0,2.0,6925.207756232687
2.0,1.0,62.0,1120.0,1.0,5535.714285714285
2.0,1.0,67.0,1175.0,2.0,5702.127659574468
2.0,1.0,46.0,2000.0,5.0,2300.0
3.0,1.0,60.0,2600.0,2.0,2307.6923076923076
2.0,2.0,138.0,1175.0,2.0,11744.68085106383
2.0,0.0,45.0,1050.0,2.0,4285.714285714285
4.0,1.0,125.0,1720.0,3.0,7267.441860465116
2.0,1.0,51.66,900.0,1.0,5740.0
2.0,2.0,40.0,1300.0,2.0,3076.923076923077
2.0,2.0,43.5,1355.0,2.0,3210.332103321033
2.0,2.0,35.0,1290.0,2.0,2713.1782945736436
2.0,2.0,70.0,1270.0,2.0,5511.811023622047
1.0,2.0,160.0,1100.0,1.0,14545.454545454546
2.0,2.0,160.0,1200.0,2.0,13333.333333333334
2.0,2.0,63.0,1475.0,3.0,4271.186440677966
3.0,1.0,83.0,1800.0,2.0,4611.111111111111
2.0,2.0,44.95,1050.0,3.0,4280.952380952381
3.0,2.0,75.0,1065.0,2.0,7042.2535211267605
2.0,1.0,58.0,1485.0,3.0,3905.723905723906
2.0,1.0,48.5,700.0,2.0,6928.571428571428
3.0,2.0,75.17,1210.0,3.0,6212.396694214876
3.0,2.0,60.0,1520.0,3.0,3947.3684210526317
3.0,3.0,70.0,1100.0,3.0,6363.636363636364
3.0,1.0,76.0,1350.0,2.0,5629.62962962963
2.0,2.0,59.0,1138.0,3.0,5184.534270650263
2.0,1.0,55.0,1360.0,3.0,4044.1176470588234
2.0,1.0,65.0,2350.0,3.0,2765.9574468085107
3.0,1.0,75.0,2750.0,2.0,2727.2727272727275
2.0,1.0,55.0,1830.0,4.0,3005.464480874317
3.0,2.0,160.0,1880.0,3.0,8510.63829787234
3.0,0.0,230.0,1939.0,2.0,11861.78442496132
2.0,1.0,90.0,1231.0,2.0,7311.129163281885
3.0,0.0,135.0,1185.0,3.0,11392.405063291139
2.0,1.0,145.0,1250.0,3.0,11600.0
3.0,3.0,175.0,1350.0,2.0,12962.962962962964
2.0,3.0,53.55,1350.0,3.0,3966.6666666666665
2.0,2.0,46.5,1595.0,2.0,2915.360501567398
1.0,1.0,42.0,1168.0,3.0,3595.890410958904
2.0,1.0,100.0,2770.0,3.0,3610.1083032490974
2.0,2.0,49.86,1410.0,3.0,3536.1702127659573
2.0,3.0,88.0,1173.0,1.0,7502.131287297528
2.0,2.0,86.0,1200.0,1.0,7166.666666666667
2.0,2.0,280.0,1366.0,2.0,20497.80380673499
4.0,0.0,145.0,1200.0,3.0,12083.333333333334
2.0,3.0,52.0,1407.0,3.0,3695.806680881308
3.0,2.0,660.0,1114.0,3.0,59245.960502693
4.0,1.0,485.0,1238.0,3.0,39176.090468497576
3.0,2.0,650.0,1171.0,3.0,55508.112724167375
3.0,3.0,650.0,1096.0,2.0,59306.56934306569
4.0,1.5843757375501535,700.0,3400.0,3.0,20588.235294117647
2.0,2.0,95.0,1800.0,2.0,5277.777777777777
3.0,1.0,115.0,1240.0,2.0,9274.193548387097
2.0,2.0,75.0,1100.0,2.0,6818.181818181818
3.0,3.0,179.0,1853.0,3.0,9660.010793308149
3.0,2.0,125.0,1151.0,3.0,10860.121633362294
2.0,1.0,55.0,1261.0,1.0,4361.617763679619
3.0,1.0,250.0,2800.0,3.0,8928.57142857143
2.0,1.0,60.0,1200.0,2.0,5000.0
2.0,1.0,55.0,1525.0,2.0,3606.55737704918
2.0,2.0,75.0,1360.0,2.0,5514.705882352941
2.0,2.0,60.0,1450.0,2.0,4137.931034482759
2.0,1.0,96.0,1732.0,2.0,5542.725173210161
2.0,2.0,55.0,1082.0,2.0,5083.179297597043
2.0,2.0,61.0,1191.0,3.0,5121.746431570109
2.0,2.0,40.0,1200.0,3.0,3333.3333333333335
2.0,1.0,55.0,2476.0,3.0,2221.324717285945
2.0,1.0,35.0,1290.0,2.0,2713.1782945736436
2.0,2.0,80.0,1178.0,2.0,6791.171477079796
3.0,2.0,75.0,1260.0,2.0,5952.380952380952
2.0,2.0,70.0,710.0,2.0,9859.154929577464
2.0,2.0,98.0,1180.0,1.0,8305.084745762711
3.0,2.0,180.0,1300.0,2.0,13846.153846153846
2.0,0.0,110.0,3190.0,2.0,3448.2758620689656
3.0,1.5843757375501535,250.0,1530.0,2.0,16339.869281045752
2.0,2.0,180.0,1758.0,2.0,10238.907849829351
2.0,2.0,90.0,1974.0,2.0,4559.270516717325
3.0,2.0,75.0,1194.0,2.0,6281.407035175879
2.0,1.0,55.0,1200.0,2.0,4583.333333333333
2.0,0.0,59.0,1210.0,2.0,4876.033057851239
2.0,0.0,70.0,2700.0,2.0,2592.5925925925926
3.0,1.0,150.0,1516.0,3.0,9894.459102902374
2.0,3.0,80.0,2665.0,2.0,3001.87617260788
2.0,1.5843757375501535,38.0,1200.0,3.0,3166.6666666666665
3.0,2.0,260.0,1754.0,2.0,14823.261117445838
4.0,1.0,338.0,1620.0,3.0,20864.197530864196
4.0,1.0,175.0,1810.0,4.0,9668.508287292818
4.0,3.0,349.0,2500.0,3.0,13960.0
3.0,2.0,148.0,2250.0,3.0,6577.777777777777
2.0,0.0,43.49,1904.0,2.0,2284.138655462185
2.0,1.0,60.0,1180.0,2.0,5084.745762711865
2.0,2.0,47.0,1590.0,2.0,2955.9748427672957
1.0,0.0,17.535,1640.0,2.0,1069.2073170731708
2.0,1.0,44.0,1125.0,2.0,3911.1111111111113
2.0,2.0,65.0,2800.0,2.0,2321.4285714285716
2.0,2.0,68.0,1343.0,3.0,5063.291139240507
3.0,1.0,160.0,1107.0,3.0,14453.477868112015
2.0,0.0,40.0,11338.0,2.0,352.7959075674722
3.0,2.0,78.0,900.0,2.0,8666.666666666666
2.0,1.0,40.0,1875.0,1.0,2133.3333333333335
3.0,1.0,140.0,1150.0,2.0,12173.91304347826
3.0,3.0,85.0,1200.0,2.0,7083.333333333333
2.0,2.0,30.0,750.0,2.0,4000.0
3.0,2.0,190.0,1645.0,2.0,11550.15197568389
2.0,1.0,25.38,2582.0,2.0,982.9589465530596
3.0,1.0,125.0,1200.0,3.0,10416.666666666666
2.0,0.0,53.35,1200.0,2.0,4445.833333333333
3.0,1.0,88.0,1065.0,3.0,8262.910798122066
2.0,2.0,42.0,1200.0,2.0,3500.0
2.0,1.0,42.0,1550.0,2.0,2709.6774193548385
1.0,1.0,20.0,2000.0,5.0,1000.0
3.0,2.0,76.13,2400.0,2.0,3172.0833333333335
2.0,2.0,62.0,4320.0,2.0,1435.1851851851852
3.0,3.0,130.0,2125.0,2.0,6117.64705882353
2.0,2.0,32.0,1125.0,2.0,2844.4444444444443
2.0,1.0,41.68,1200.0,2.0,3473.3333333333335
3.0,3.0,55.0,2400.0,2.0,2291.6666666666665
2.0,2.0,33.0,1225.0,1.0,2693.877551020408
3.0,2.0,295.0,2030.0,4.0,14532.019704433498
2.0,2.0,36.0,1200.0,2.0,3000.0
4.0,0.0,115.0,1449.0,4.0,7936.507936507936
3.0,0.0,100.0,1300.0,3.0,7692.307692307692
2.0,1.0,87.0,1112.0,2.0,7823.741007194245
3.0,3.0,140.0,1243.0,2.0,11263.073209975864
2.0,2.0,68.0,1215.0,2.0,5596.707818930041
2.0,1.0,45.0,1195.0,1.0,3765.6903765690377
3.0,2.0,125.0,1295.0,2.0,9652.509652509652
3.0,2.0,125.0,1126.0,3.0,11101.243339253997
3.0,2.0,113.0,1180.0,2.0,9576.271186440677
2.0,2.0,50.0,1305.0,1.0,3831.417624521073
3.0,3.0,135.0,1300.0,2.0,10384.615384615385
3.0,2.0,140.0,1204.0,3.0,11627.906976744185
3.0,1.0,112.0,1448.0,3.0,7734.806629834254
2.0,1.0,92.0,800.0,2.0,11500.0
2.0,2.0,75.0,2705.0,6.0,2772.6432532347503
2.0,2.0,70.0,1280.0,1.0,5468.75
2.0,2.0,62.0,1420.0,1.0,4366.197183098591
3.0,3.0,90.0,1200.0,3.0,7500.0
3.0,2.0,170.0,1200.0,3.0,14166.666666666666
2.0,1.0,35.0,1125.0,1.0,3111.1111111111113
2.0,1.0,82.0,1200.0,3.0,6833.333333333333
3.0,2.0,285.0,3500.0,2.0,8142.857142857143
3.0,1.0,98.0,1200.0,3.0,8166.666666666667
2.0,1.0,93.0,918.0,2.0,10130.718954248367
2.0,2.0,87.0,910.2,2.0,9558.338826631509
3.0,3.0,99.0,1320.0,3.0,7500.0
3.0,3.0,145.0,1302.0,3.0,11136.712749615976
3.0,2.0,155.0,1810.0,2.0,8563.53591160221
5.0,1.0,215.0,1897.0,4.0,11333.684765419082
3.0,3.0,190.0,1155.0,2.0,16450.21645021645
3.0,2.0,169.0,1843.0,4.0,9169.831795984808
3.0,2.0,240.0,2200.0,3.0,10909.09090909091
2.0,1.0,98.0,1216.0,3.0,8059.210526315789
3.0,3.0,140.0,1856.0,4.0,7543.103448275862
2.0,2.0,116.0,1345.0,3.0,8624.53531598513
3.0,1.5843757375501535,85.0,1000.0,2.0,8500.0
2.0,2.0,43.0,1163.0,1.0,3697.334479793637
3.0,1.0,135.0,1175.0,3.0,11489.36170212766
3.0,3.0,325.0,2122.0,2.0,15315.73986804901
3.0,0.0,235.0,1520.0,4.0,15460.526315789473
3.0,2.0,105.0,1007.0,2.0,10427.010923535254
4.0,1.0,145.0,1315.0,3.0,11026.61596958175
3.0,2.0,125.0,1328.0,3.0,9412.650602409638
3.0,2.0,125.0,1200.0,2.0,10416.666666666666
3.0,2.0,116.0,1432.0,3.0,8100.558659217877
3.0,1.0,119.0,1000.0,2.0,11900.0
4.0,2.0,240.0,1392.0,3.0,17241.379310344826
3.0,2.0,180.0,1418.0,2.0,12693.935119887165
2.0,1.0,75.0,1400.0,1.0,5357.142857142857
3.0,3.0,98.0,1090.0,2.0,8990.825688073395
4.0,2.0,185.0,1085.0,3.0,17050.69124423963
4.0,1.0,350.0,3750.0,3.0,9333.333333333334
4.0,3.0,290.0,1844.0,3.0,15726.681127982647
3.0,2.0,93.5,900.0,2.0,10388.888888888889
2.0,2.0,110.0,1113.0,2.0,9883.198562443846
3.0,2.0,93.01,1360.0,3.0,6838.970588235294
3.0,2.0,100.0,890.0,2.0,11235.955056179775
3.0,1.5843757375501535,235.0,1525.0,3.0,15409.83606557377
3.0,2.0,145.0,1350.0,2.0,10740.74074074074
4.0,2.0,182.0,2440.0,3.0,7459.016393442623
3.0,2.0,211.0,1423.0,3.0,14827.82853127196
3.0,2.0,119.0,1300.0,3.0,9153.846153846154
3.0,2.0,126.0,1260.0,3.0,10000.0
2.0,1.0,110.0,1335.0,3.0,8239.700374531834
3.0,2.0,140.0,1305.0,2.0,10727.969348659004
3.0,2.0,140.0,1538.0,4.0,9102.730819245773
3.0,2.0,155.0,1220.0,3.0,12704.918032786885
4.0,3.0,225.0,1719.0,3.0,13089.005235602095
3.0,2.0,130.0,1027.0,2.0,12658.227848101265
2.0,1.0,50.0,650.0,1.0,7692.307692307692
3.0,2.0,128.0,1246.0,3.0,10272.873194221509
3.0,1.0,185.0,1168.0,2.0,15839.04109589041
3.0,2.0,148.0,1250.0,2.0,11840.0
3.0,1.0,98.38,1200.0,2.0,8198.333333333334
3.0,2.0,139.0,1140.0,3.0,12192.982456140351
3.0,2.0,119.0,1270.0,2.0,9370.07874015748
4.0,1.5843757375501535,135.0,1200.0,3.0,11250.0
3.0,2.0,115.0,1155.0,2.0,9956.709956709956
4.0,3.0,173.0,1374.0,3.0,12590.975254730713
3.0,2.0,97.0,935.0,2.0,10374.331550802139
3.0,2.0,139.0,1545.0,2.0,8996.763754045307
2.0,1.0,48.0,2894.0,2.0,1658.6040082930201
4.0,1.5843757375501535,110.0,1248.0,3.0,8814.102564102564
3.0,3.0,85.0,1200.0,3.0,7083.333333333333
2.0,2.0,28.41,1300.0,3.0,2185.3846153846152
3.0,3.0,52.0,1304.0,3.0,3987.730061349693
3.0,2.0,90.0,1272.0,3.0,7075.471698113208
2.0,2.0,37.0,946.0,2.0,3911.2050739957717
2.0,1.0,49.0,1111.0,3.0,4410.44104410441
2.0,1.0,37.0,2040.0,2.0,1813.7254901960785
1.0,1.0,23.65,2500.0,3.0,946.0
2.0,2.0,102.0,1350.0,2.0,7555.555555555556
3.0,2.0,155.0,1100.0,2.0,14090.90909090909
3.0,2.0,150.0,900.0,2.0,16666.666666666668
3.0,2.0,86.0,1052.0,3.0,8174.90494296578
1.0,1.0,60.0,1100.0,3.0,5454.545454545455
4.0,1.0,160.0,2400.0,3.0,6666.666666666667
3.0,1.5843757375501535,110.0,2047.0,2.0,5373.7176355642405
3.0,1.5843757375501535,80.0,1345.0,3.0,5947.955390334572
2.0,2.0,101.0,1200.0,3.0,8416.666666666666
3.0,2.0,90.0,1300.0,2.0,6923.076923076923
2.0,1.0,85.41,1057.0,1.0,8080.416272469252
3.0,0.0,580.0,1352.0,2.0,42899.408284023666
3.0,2.0,145.0,1092.0,3.0,13278.388278388278
2.0,2.0,115.0,1140.0,3.0,10087.719298245614
3.0,2.0,142.0,1089.0,2.0,13039.485766758495
3.0,2.0,185.0,1040.0,2.0,17788.46153846154
2.0,2.0,42.9,3235.0,2.0,1326.1205564142194
2.0,0.0,62.0,4772.0,2.0,1299.2455993294216
2.0,0.0,72.0,1105.0,2.0,6515.837104072398
4.0,2.0,82.0,1146.0,3.0,7155.322862129145
3.0,1.0,235.0,1656.0,4.0,14190.821256038647
2.0,2.0,46.0,1200.0,2.0,3833.3333333333335
2.0,1.0,27.0,1540.0,4.0,1753.2467532467533
3.0,3.0,120.0,2173.0,4.0,5522.319374137138
3.0,3.0,80.0,1721.0,2.0,4648.460197559559
2.0,2.0,50.0,2400.0,4.0,2083.3333333333335
2.0,1.0,53.0,1364.0,2.0,3885.630498533724
3.0,2.0,68.0,1200.0,2.0,5666.666666666667
3.0,3.0,90.0,1430.0,2.0,6293.706293706294
2.0,2.0,73.0,1200.0,1.0,6083.333333333333
3.0,2.0,75.0,1250.0,2.0,6000.0
2.0,1.0,164.0,2400.0,3.0,6833.333333333333
2.0,3.0,53.0,1690.0,2.0,3136.094674556213
1.0,2.0,35.0,1176.0,2.0,2976.190476190476
3.0,1.0,54.0,1507.0,2.0,3583.2780358327805
3.0,3.0,75.0,1299.0,2.0,5773.6720554272515
2.0,2.0,42.0,1315.0,2.0,3193.916349809886
1.0,0.0,130.0,1050.0,2.0,12380.952380952382
2.0,2.0,200.0,1720.0,1.0,11627.906976744185
3.0,2.0,180.0,1608.0,2.0,11194.029850746268
4.0,1.5843757375501535,460.0,1855.0,4.0,24797.843665768192
2.0,1.0,170.0,1555.0,2.0,10932.475884244373
4.0,1.5843757375501535,240.0,1693.0,3.0,14176.018901358535
2.0,1.5843757375501535,74.0,1540.0,2.0,4805.194805194805
2.0,2.0,50.0,1007.0,2.0,4965.243296921549
2.0,1.0,115.0,1475.0,2.0,7796.610169491525
2.0,1.0,116.0,1340.0,3.0,8656.716417910447
1.0,1.0,35.0,2047.0,2.0,1709.819247679531
2.0,1.0,43.72,1313.0,2.0,3329.7791317593296
2.0,2.0,45.0,1700.0,3.0,2647.0588235294117
3.0,2.0,59.75,2500.0,3.0,2390.0
2.0,1.0,39.98,1318.0,2.0,3033.3839150227614
2.0,0.0,45.0,1225.0,3.0,3673.469387755102
2.0,1.0,60.0,1263.0,3.0,4750.593824228028
2.0,2.0,55.0,1200.0,3.0,4583.333333333333
1.0,1.0,27.0,900.0,2.0,3000.0
3.0,2.0,170.0,2400.0,2.0,7083.333333333333
2.0,1.0,49.5,1230.0,3.0,4024.390243902439
2.0,1.0,90.0,1600.0,3.0,5625.0
1.0,1.0,20.0,1313.0,2.0,1523.2292460015233
2.0,2.0,60.0,2400.0,3.0,2500.0
2.0,1.0,45.0,1800.0,3.0,2500.0
2.0,2.0,38.0,1104.0,2.0,3442.0289855072465
2.0,1.0,57.0,1320.0,2.0,4318.181818181818
4.0,2.0,400.0,1325.0,3.0,30188.67924528302
2.0,0.0,27.0,1113.0,3.0,2425.876010781671
2.0,0.0,25.0,1200.0,3.0,2083.3333333333335
1.0,0.0,50.0,2040.0,1.0,2450.9803921568628
2.0,2.0,49.85,1150.0,3.0,4334.782608695652
2.0,1.0,60.0,1352.0,2.0,4437.869822485207
3.0,3.0,90.0,1200.0,3.0,7500.0
2.0,1.0,45.0,1250.0,2.0,3600.0
2.0,1.0,29.5,1475.0,1.0,2000.0
2.0,3.0,65.0,2250.0,2.0,2888.8888888888887
2.0,1.5843757375501535,55.0,1455.0,2.0,3780.0687285223366
2.0,1.0,36.5,1050.0,3.0,3476.190476190476
2.0,1.0,52.0,1408.0,3.0,3693.181818181818
2.0,2.0,58.0,1164.0,3.0,4982.817869415808
4.0,1.5843757375501535,120.0,3200.0,6.0,3750.0
3.0,2.0,56.0,4000.0,3.0,1400.0
2.0,3.0,58.0,1120.0,3.0,5178.571428571428
2.0,1.0,60.0,1565.0,2.0,3833.865814696486
2.0,1.0,37.5,2400.0,3.0,1562.5
1.0,0.0,45.0,1100.0,3.0,4090.909090909091
1.0,0.0,45.0,1190.0,3.0,3781.5126050420167
2.0,2.0,56.0,1626.6,2.0,3442.7640477068735
2.0,2.0,67.0,1222.0,2.0,5482.815057283143
2.0,1.0,73.0,1345.0,3.0,5427.509293680298
3.0,2.0,85.0,1269.0,3.0,6698.187549251379
3.0,1.0,90.0,1147.0,2.0,7846.556233653007
2.0,1.0,110.0,960.0,2.0,11458.333333333334
3.0,3.0,64.0,1192.0,3.0,5369.127516778523
2.0,2.0,67.0,1220.0,1.0,5491.803278688524
2.0,2.0,68.0,1639.0,2.0,4148.871262965223
2.0,1.0,60.0,1500.0,1.0,4000.0
2.0,2.0,48.0,1447.0,2.0,3317.2080165860402
2.0,1.5843757375501535,78.0,1040.0,2.0,7500.0
2.0,3.0,70.0,1225.0,3.0,5714.285714285715
2.0,2.0,75.0,1200.0,2.0,6250.0
2.0,3.0,72.0,1320.0,2.0,5454.545454545455
2.0,1.0,76.0,1800.0,2.0,4222.222222222223
3.0,3.0,63.0,1031.0,2.0,6110.572259941804
4.0,2.0,130.0,1650.0,4.0,7878.787878787879
2.0,1.0,33.0,1629.0,2.0,2025.7826887661142
2.0,1.0,48.0,1170.0,3.0,4102.5641025641025
2.0,2.0,28.0,1495.0,4.0,1872.9096989966556
3.0,1.0,65.0,1185.0,3.0,5485.232067510548
2.0,3.0,45.0,1130.0,2.0,3982.3008849557523
2.0,1.0,43.75,1718.0,1.0,2546.5657741559953
2.0,1.0,73.0,1708.0,4.0,4274.00468384075
2.0,1.0,44.0,1350.0,3.0,3259.259259259259
2.0,1.0,42.0,1219.0,2.0,3445.4470877768663
2.0,0.0,46.0,1800.0,2.0,2555.5555555555557
2.0,1.0,62.0,3496.0,2.0,1773.4553775743707
2.0,1.0,58.0,1400.0,3.0,4142.857142857143
2.0,3.0,42.0,1411.0,3.0,2976.6123316796597
2.0,1.0,56.0,1880.0,3.0,2978.723404255319
2.0,1.0,59.0,1268.0,2.0,4652.996845425868
1.0,1.0,30.24,1153.0,2.0,2622.7233304423244
2.0,1.0,38.5,800.0,1.0,4812.5
3.0,1.0,166.0,1575.0,3.0,10539.682539682539
2.0,2.0,78.34,1702.0,3.0,4602.820211515864
2.0,1.0,45.0,1068.0,2.0,4213.483146067416
2.0,1.0,40.0,1210.0,3.0,3305.785123966942
2.0,1.0,156.0,2108.0,3.0,7400.379506641366
2.0,2.0,100.0,3200.0,3.0,3125.0
2.0,0.0,60.0,900.0,2.0,6666.666666666667
2.0,0.0,55.0,3200.0,2.0,1718.75
2.0,2.0,55.0,2500.0,3.0,2200.0
2.0,1.5843757375501535,69.0,4482.0,2.0,1539.4912985274432
2.0,0.0,55.0,982.0,2.0,5600.814663951121
2.0,2.0,52.0,1142.0,3.0,4553.415061295972
2.0,1.0,58.0,1070.0,3.0,5420.560747663551
2.0,2.0,55.0,1300.0,2.0,4230.7692307692305
2.0,2.0,79.0,1325.0,3.0,5962.264150943396
2.0,1.0,48.0,1174.0,2.0,4088.5860306643954
2.0,1.0,55.0,1100.0,3.0,5000.0
2.0,1.0,65.0,1250.0,2.0,5200.0
2.0,2.0,76.0,1608.0,4.0,4726.36815920398
2.0,2.0,59.0,905.0,2.0,6519.3370165745855
2.0,1.0,55.0,2600.0,2.0,2115.3846153846152
2.0,1.0,55.0,1340.0,1.0,4104.477611940299
2.0,1.0,45.0,1215.0,2.0,3703.703703703704
1.0,2.0,51.0,1194.0,2.0,4271.356783919598
3.0,2.0,55.0,1362.0,3.0,4038.179148311307
1.0,1.0,62.0,1175.0,3.0,5276.595744680851
2.0,2.0,40.0,2250.0,2.0,1777.7777777777778
2.0,1.0,45.0,2370.0,3.0,1898.73417721519
2.0,2.0,45.0,1082.0,2.0,4158.964879852126
2.0,1.0,65.0,1750.0,2.0,3714.285714285714
2.0,1.0,65.0,1275.0,3.0,5098.0392156862745
2.0,2.0,49.0,1560.0,4.0,3141.025641025641
2.0,0.0,80.0,1850.0,3.0,4324.324324324324
3.0,1.0,120.0,1683.0,3.0,7130.124777183601
3.0,3.0,90.0,1300.0,3.0,6923.076923076923
3.0,2.0,52.0,1194.0,3.0,4355.108877721943
3.0,2.0,62.0,1920.0,3.0,3229.1666666666665
3.0,1.0,90.0,1200.0,3.0,7500.0
2.0,0.0,65.0,2100.0,2.0,3095.2380952380954
3.0,1.0,98.0,1027.0,2.0,9542.356377799415
3.0,0.0,66.0,1209.0,2.0,5459.057071960297
2.0,1.0,75.0,1100.0,2.0,6818.181818181818
2.0,1.0,60.0,1484.0,2.0,4043.1266846361186
2.0,0.0,70.0,1670.0,2.0,4191.616766467066
2.0,1.0,50.0,800.0,2.0,6250.0
2.0,0.0,55.0,1691.0,2.0,3252.513305736251
2.0,0.0,66.5,1075.0,2.0,6186.046511627907
2.0,1.0,120.0,1817.0,2.0,6604.292790313704
2.0,0.0,66.0,814.0,2.0,8108.108108108108
2.0,0.0,66.5,1680.0,2.0,3958.3333333333335
2.0,0.0,55.0,1000.0,2.0,5500.0
2.0,0.0,66.0,1088.0,3.0,6066.176470588235
3.0,0.0,83.0,1411.0,3.0,5882.35294117647
2.0,0.0,65.0,1200.0,3.0,5416.666666666667
2.0,0.0,75.0,1027.0,2.0,7302.823758519961
2.0,0.0,66.0,1996.0,1.0,3306.613226452906
2.0,0.0,65.0,2200.0,2.0,2954.5454545454545
3.0,0.0,66.0,1046.0,2.0,6309.751434034417
